Key,Value
1253,"Transfert d'Agilité[/center]
Durée : %bdr + %adr par %cld niveau(x)[/center]
Chance : %bch + %ach par %clc niveau(x)[/center]
Magnitude : %1bm - %2bm + %1am - %2am[/center]
par %clm niveau(x)[/center]
""Transfère de l'Agilité de la cible au lanceur.[/center]
La cible va transférer %1bm à %2bm points d'Agilité,[/center]
plus %1am à %2am points pour chaque %clm niveau(x)[/center]
du lanceur.""[/center]
[/end]"
1254,"Transfert d'Endurance[/center]
Durée : %bdr + %adr par %cld niveau(x)[/center]
Chance : %bch + %ach par %clc niveau(x)[/center]
Magnitude : %1bm - %2bm + %1am - %2am[/center]
par %clm niveau(x)[/center]
""Transfère de l'Endurance de la cible au lanceur.[/center]
La cible va transférer %1bm à %2bm points d'Endurance,[/center]
plus %1am à %2am points pour chaque %clm niveau(x)[/center]
du lanceur.""[/center]
[/end]"
1255,"Transfert de Personnalité[/center]
Durée : %bdr + %adr par %cld niveau(x)[/center]
Chance : %bch + %ach par %clc niveau(x)[/center]
Magnitude : %1bm - %2bm + %1am - %2am[/center]
par %clm niveau(x)[/center]
""Transfère de la Personnalité de la cible au lanceur.[/center]
La cible va transférer %1bm à %2bm points de Personnalité,[/center]
plus %1am à %2am points pour chaque %clm niveau(x)[/center]
du lanceur.""[/center]
[/end]"
1256,"Transfert de Vitesse[/center]
Durée : %bdr + %adr par %cld niveau(x)[/center]
Chance : %bch + %ach par %clc niveau(x)[/center]
Magnitude : %1bm - %2bm + %1am - %2am[/center]
par %clm niveau(x)[/center]
""Transfère de la Vitesse de la cible au lanceur.[/center]
La cible va transférer %1bm à %2bm points de Vitesse,[/center]
plus %1am à %2am points pour chaque %clm niveau(x)[/center]
du lanceur.""[/center]
[/end]"
1257,"Transfert de Chance[/center]
Durée : %bdr + %adr par %cld niveau(x)[/center]
Chance : %bch + %ach par %clc niveau(x)[/center]
Magnitude : %1bm - %2bm + %1am - %2am[/center]
par %clm niveau(x)[/center]
""Transfère de la Chance de la cible au lanceur.[/center]
La cible va transférer %1bm à %2bm points de Chance,[/center]
plus %1am à %2am points pour chaque %clm niveau(x)[/center]
du lanceur.""[/center]
[/end]"
1258,"Transfert de Santé[/center]
Durée : %bdr + %adr par %cld niveau(x)[/center]
Chance : %bch + %ach par %clc niveau(x)[/center]
Magnitude : %1bm - %2bm + %1am - %2am[/center]
par %clm niveau(x)[/center]
""Transfère de la Santé de la cible au lanceur.[/center]
La cible va transférer %1bm à %2bm points de Santé,[/center]
plus %1am à %2am points pour chaque %clm niveau(x)[/center]
du lanceur.""[/center]
[/end]"
1259,"Transfert de Fatigue[/center]
Durée : %bdr + %adr par %cld niveau(x)[/center]
Chance : %bch + %ach par %clc niveau(x)[/center]
Magnitude : %1bm - %2bm + %1am - %2am[/center]
par %clm niveau(x)[/center]
""Transfère de la fatigue de la cible au lanceur.[/center]
La cible va transférer %1bm à %2bm points de Fatigue,[/center]
plus %1am à %2am points pour chaque %clm niveau(x)[/center]
du lanceur.""[/center]
[/end]"
1260,"Invisibilité (Normale)[/center]
Durée : %bdr + %adr par %cld niveau(x)[/center]
Chance : %bch + %ach par %clc niveau(x)[/center]
Magnitude : %1bm - %2bm + %1am - %2am[/center]
par %clm niveau(x)[/center]
""Rend la cible invisible.[/center]
La cible va rester invisible pour %bdr tour(s),[/center]
plus %adr tour(s) pour chaque %cld niveau(x) du lanceur.[/center]
Si la cible attaque, l'invisibilité disparaît.""[/center]
[/end]"
1261,"Invisibilité (Vraie)[/center]
Durée : %bdr + %adr par %cld niveau(x)[/center]
Chance : %bch + %ach par %clc niveau(x)[/center]
Magnitude : %1bm - %2bm + %1am - %2am[/center]
par %clm niveau(x)[/center]
""Rend la cible invisible.[/center]
La cible va rester invisible pour %bdr tour(s),[/center]
plus %adr tour(s) pour chaque %cld niveau(x) du lanceur.[/center]
Si la cible attaque, l'invisibilité est conservée.""[/center]
[/end]"
1262,"Lévitation[/center]
Durée : %bdr + %adr par %cld niveau(x)[/center]
Chance : %bch + %ach par %clc niveau(x)[/center]
Magnitude : %1bm - %2bm + %1am - %2am[/center]
par %clm niveau(x)[/center]
""La cible est capable de flotter au-dessus du sol.[/center]
La cible lévitera pendant %bdr tour(s), plus %adr tour(s)[/center]
pour chaque %cld niveau(x) du lanceur.""[/center]
[/end]"
1263,"Lumière[/center]
Durée : %bdr + %adr par %cld niveau(x)[/center]
Chance : %bch + %ach par %clc niveau(x)[/center]
Magnitude : %1bm - %2bm + %1am - %2am[/center]
par %clm niveau(x)[/center]
""Crée une source de lumière autour de la cible.[/center]
La lumière durera pendant %bdr tour(s), plus %adr tour(s)[/center]
pour chaque %cld niveau(x) du lanceur.""[/center]
[/end]"
1264,"Verrouillage[/center]
Durée : %bdr + %adr par %cld niveau(x)[/center]
Chance : %bch + %ach par %clc niveau(x)[/center]
Magnitude : %1bm - %2bm + %1am - %2am[/center]
par %clm niveau(x)[/center]
""Verrouille coffre ou porte à un niveau de verrouillage[/center]
égal au niveau  du lanceur.[/center]
Le sort durera pendant %bdr tour(s), plus %adr tour(s)[/center]
pour chaque %cld niveau(x) du lanceur.[/center]
Les chances de succès sont de %bch,[/center]
plus %ach pour chaque %clc niveau(x) du lanceur.""[/center]
[/end]"
1265,"Ouverture[/center]
Durée : %bdr + %adr par %cld niveau(x)[/center]
Chance : %bch + %ach par %clc niveau(x)[/center]
Magnitude : N/A + N/A par N/A niveau(x)[/center]
""Déverrouille coffre ou porte avec un niveau de verrouillage[/center]
inférieur ou égal au niveau du lanceur.[/center]
Les chances de succès sont de %bch,[/center]
plus %ach pour chaque %clc niveau(x) du lanceur.""[/center]
[/end]"
1266,"Régénération[/center]
Durée : %bdr + %adr par %cld niveau(x)[/center]
Chance : %bch + %ach par %clc niveau(x)[/center]
Magnitude : %1bm - %2bm + %1am - %2am[/center]
par %clm niveau(x)[/center]
""Régénère la Santé de la cible. La cible gagnera %1bm à %2bm[/center]
points de Santé plus %1am à %2am points[/center]
pour chaque %clm niveau(x) du lanceur. L'augmentation durera[/center]
%bdr tour(s), plus %adr tour(s) pour chaque %cld niveau(x)[/center]
du lanceur.""[/center]
[/end]"
1267,"Silence[/center]
Durée : %bdr + %adr par %cld niveau(x)[/center]
Chance : %bch + %ach par %clc niveau(x)[/center]
Magnitude : %1bm - %2bm + %1am - %2am[/center]
par %clm niveau(x)[/center]
""Rend la cible muette, l'empêchant de lancer des sorts.[/center]
Les chances de succès sont de %bch,[/center]
plus %ach pour chaque %clc niveau(x) du lanceur.[/center]
pour chaque %clm niveau(x) du lanceur. Le silence dure pendant[/center]
%bdr tour(s), plus %adr tour(s) pour chaque %cld niveau(x)[/center]
du lanceur.""[/center]
[/end]"
1268,"Absorption de Sort[/center]
Durée : %bdr + %adr par %cld niveau(x)[/center]
Chance : %bch + %ach par %clc niveau(x)[/center]
Magnitude : %1bm - %2bm + %1am - %2am[/center]
par %clm niveau(x)[/center]
""La cible est capable d'absorber les sorts la visant, ajoutant[/center]
leur énergie à sa propre réserve. Les chances de succès sont[/center]
de %bch, plus %ach pour chaque %clc niveau(x) du lanceur.[/center]
pour chaque %clm niveau(x) du lanceur. L'absorption dure pendant[/center]
%bdr tour(s), plus %adr tour(s) pour chaque %cld niveau(x)[/center]
du lanceur.""[/center]
[/end]"
1269,"Réflexion de Sort[/center]
Durée : %bdr + %adr par %cld niveau(x)[/center]
Chance : %bch + %ach par %clc niveau(x)[/center]
Magnitude : %1bm - %2bm + %1am - %2am[/center]
par %clm niveau(x)[/center]
""La cible est capable de renvoyer les sorts vers le lanceur.[/center]
Les chances de succès sont de %bch, plus %ach pour chaque[/center]
%clc niveau(x) du lanceur. La réflexion dure pendant %bdr tour(s),[/center]
plus %adr tour(s) pour chaque %cld niveau(x) du lanceur.""[/center]
[/end]"
1270,"Résistance aux Sorts[/center]
Durée : %bdr + %adr par %cld niveau(x)[/center]
Chance : %bch + %ach par %clc niveau(x)[/center]
Magnitude : %1bm - %2bm + %1am - %2am[/center]
par %clm niveau(x)[/center]
""La cible est capable de résister aux sorts la visant.[/center]
Les chances de succès sont de %bch, plus %ach pour chaque[/center]
%clc niveau(x) du lanceur. La résistance dure pendant[/center]
%bdr tour(s), plus %adr tour(s) pour chaque %cld niveau(x)[/center]
du lanceur.""[/center]
[/end]"
1271,"Caméléon (Normal)[/center]
Durée : %bdr + %adr par %cld niveau(x)[/center]
Chance : %bch + %ach par %clc niveau(x)[/center]
Magnitude : %1bm - %2bm + %1am - %2am[/center]
par %clm niveau(x)[/center]
""Rend la cible très difficile à voir. La cible le reste[/center]
pendant %bdr tour(s), plus %adr tour(s) pour chaque %cld niveau(x)[/center]
du lanceur. Si la cible attaque, le sort Caméléon s'arrête.""[/center]
[/end]"
1272,"Caméléon (Véritable)[/center]
Durée : %bdr + %adr par %cld niveau(x)[/center]
Chance : %bch + %ach par %clc niveau(x)[/center]
Magnitude : %1bm - %2bm + %1am - %2am[/center]
par %clm niveau(x)[/center]
""Rend la cible très difficile à voir. La cible le reste[/center]
pendant %bdr tour(s), plus %adr tour(s) pour chaque %cld niveau(x)[/center]
du lanceur.""[/center]
[/end]"
1273,"Ombre (Normal)[/center]
Durée : %bdr + %adr par %cld niveau(x)[/center]
Chance : %bch + %ach par %clc niveau(x)[/center]
Magnitude : %1bm - %2bm + %1am - %2am[/center]
par %clm niveau(x)[/center]
""La cible se fond dans l'ombre. La cible le reste[/center]
pendant %bdr tour(s), plus %adr tour(s) pour chaque %cld niveau(x)[/center]
du lanceur. Si la cible attaque, le sort Ombre s'arrête.""[/center]
[/end]"
1274,"Ombre (Véritable)[/center]
Durée : %bdr + %adr par %cld niveau(x)[/center]
Chance : %bch + %ach par %clc niveau(x)[/center]
Magnitude : %1bm - %2bm + %1am - %2am[/center]
par %clm niveau(x)[/center]
""La cible se fond dans l'ombre. La cible le reste[/center]
pendant %bdr tour(s), plus %adr tour(s) pour chaque %cld niveau(x)[/center]
du lanceur.""[/center]
[/end]"
1275,"Chute ralentie (Normale, Déclenchement)[/center]
Durée : %bdr + %adr par %cld niveau(x)[/center]
Chance : %bch + %ach par %clc niveau(x)[/center]
Magnitude : %1bm - %2bm + %1am - %2am[/center]
par %clm niveau(x)[/center]
""Fait que la cible chute à la moitié de la vitesse normale,[/center]
réduisant fortement les dommages. Après avoir été lancé, le sort[/center]
restera actif pendant %bdr tour(s), plus %adr tour(s)[/center]
pour chaque %cld niveau(x) du lanceur, et se déclenchera[/center]
quand la cible commencera à chuter.""[/center]
[/end]"
1276,"Liberté de mouvement[/center]
Durée : %bdr + %adr par %cld niveau(x)[/center]
Chance : %bch + %ach par %clc niveau(x)[/center]
Magnitude : N/A + N/A par N/A niveau(x)[/center]
""Guérit la cible de la paralysie pendant %bdr tour(s),"[/center]
plus %adr tour(s) pour chaque %cld niveau(x) du lanceur.""[/center]
[/end]"
1277,"Saut amélioré[/center]
Durée : %bdr + %adr par %cld niveau(x)[/center]
Chance : %bch + %ach par %clc niveau(x)[/center]
Magnitude : %1bm - %2bm + %1am - %2am[/center]
par %clm niveau(x)[/center]
""Double la capacité de saut de la cible.[/center]
Après avoir été lancé, le sort reste actif pendant %bdr tour(s),[/center]
plus %adr tour(s) pour chaque %cld niveau(x) du lanceur,[/center]
et se déclenchera quand la cible sautera.""[/center]
[/end]"
1278,"Escalade[/center]
Durée : %bdr + %adr par %cld niveau(x)[/center]
Chance : %bch + %ach par %clc niveau(x)[/center]
Magnitude : %1bm - %2bm + %1am - %2am[/center]
par %clm niveau(x)[/center]
""Permet à la cible de grimper deux fois plus vite.[/center]
Après avoir été lancé, le sort reste actif pendant %bdr tour(s),[/center]
plus %adr tour(s) pour chaque %cld niveau(x) du lanceur,[/center]
et se déclenchera quand la cible commencera à grimper.""[/center]
[/end]"
1279,"Se métamorphoser[/center]
Durée : %bdr + %adr par %cld niveau(x)[/center]
Chance : %bch + %ach par %clc niveau(x)[/center]
Magnitude : %1bm - %2bm + %1am - %2am[/center]
par %clm niveau(x)[/center]
""Transforme la cible en une créature ou un objet choisi[/center]
par le lanceur. Les chances de succès sont de %bch,[/center]
plus %ach pour chaque %clc niveau(x)[/center]
du lanceur. La transformation dure pendant %bdr tour(s),[/center]
plus %adr tour(s) pour chaque %cld niveau(x) du lanceur.""[/center]
[/end]"
1280,"Métamorphoser autrui[/center]
Durée : %bdr + %adr par %cld niveau(x)[/center]
Chance : %bch + %ach par %clc niveau(x)[/center]
Magnitude : %1bm - %2bm + %1am - %2am[/center]
par %clm niveau(x)[/center]
""Transforme la cible en une créature ou un objet choisi[/center]
par le lanceur. Les chances de succès sont de %bch,[/center]
plus %ach pour chaque %clc niveau(x)[/center]
du lanceur. La transformation dure pendant %bdr tour(s),[/center]
plus %adr tour(s) pour chaque %cld niveau(x) du lanceur.""[/center]
[/end]"
1281,"Métamorphoser un objet[/center]
Durée : %bdr + %adr par %cld niveau(x)[/center]
Chance : %bch + %ach par %clc niveau(x)[/center]
Magnitude : %1bm - %2bm + %1am - %2am[/center]
par %clm niveau(x)[/center]
""Transforme la cible en une créature ou un objet choisi[/center]
par le lanceur. Les chances de succès sont de %bch,[/center]
plus %ach pour chaque %clc niveau(x)[/center]
du lanceur. La transformation dure pendant %bdr tour(s),[/center]
plus %adr tour(s) pour chaque %cld niveau(x) du lanceur.""[/center]
[/end]"
1282,"Respiration aquatique[/center]
Durée : %bdr + %adr par %cld niveau(x)[/center]
Chance : %bch + %ach par %clc niveau(x)[/center]
Magnitude : N/A + N/A par N/A niveau(x)[/center]
""Rend la cible capable de respirer normalement sous l'eau.[/center]
Les chances de succès sont de %bch, plus %ach pour chaque[/center]
%clc niveau(x) du lanceur. La respiration aquatique dure pendant[/center]
%bdr tour(s), plus %adr tour(s) pour chaque %cld niveau(x)[/center]
du lanceur.""[/center]
[/end]"
1283,"Marcher sur l'eau[/center]
Durée : %bdr + %adr par %cld niveau(x)[/center]
Chance : %bch + %ach par %clc niveau(x)[/center]
Magnitude : N/A + N/A par N/A niveau(x)[/center]
""Permet à la cible de marcher sur l'eau.[/center]
Le sort reste actif pendant %bdr tour(s),[/center]
plus %adr tour(s) pour chaque %cld niveau(x) du lanceur.""[/center]
[/end]"
1284,"Réduction[/center]
Durée : %bdr + %adr par %cld niveau(x)[/center]
Chance : %bch + %ach par %clc niveau(x)[/center]
Magnitude : N/A + N/A par N/A niveau(x)[/center]
""Réduit la cible à la moitié de sa taille.[/center]
Les chances de succès sont de %bch, plus %ach pour chaque[/center]
%clc niveau(x) du lanceur. La réduction dure pendant %bdr tour(s),[/center]
plus %adr tour(s) pour chaque %cld niveau(x) du lanceur.""[/center]
[/end]"
1285,"Apaisement de créature[/center]
Durée : %bdr + %adr par %cld niveau(x)[/center]
Chance : %bch + %ach par %clc niveau(x)[/center]
Magnitude : N/A + N/A par N/A niveau(x)[/center]
""Apaise toute créature vivante ou toute intelligence sous-humaine.[/center]
Les chances de succès sont de %bch, plus %ach pour chaque[/center]
%clc niveau(x) du lanceur. L'apaisement dure pendant %bdr tour(s),[/center]
plus %adr tour(s) pour chaque %cld niveau(x) du lanceur.""[/center]
[/end]"
1286,"Apaisement de mort-vivant[/center]
Durée : %bdr + %adr par %cld niveau(x)[/center]
Chance : %bch + %ach par %clc niveau(x)[/center]
Magnitude : N/A + N/A par N/A niveau(x)[/center]
""Apaise les morts-vivants, comme les zombies et les liches.[/center]
Les chances de succès sont de %bch, plus %ach pour chaque[/center]
%clc niveau(x) du lanceur. L'apaisement dure pendant %bdr tour(s),[/center]
plus %adr tour(s) pour chaque %cld niveau(x) du lanceur.""[/center]
[/end]"
1287,"Apaisement d'humanoïde[/center]
Durée : %bdr + %adr par %cld niveau(x)[/center]
Chance : %bch + %ach par %clc niveau(x)[/center]
Magnitude : N/A + N/A par N/A niveau(x)[/center]
""Apaise toute créature humanoïde.[/center]
Les chances de succès sont de %bch, plus %ach pour chaque[/center]
%clc niveau(x) du lanceur. L'apaisement dure pendant %bdr tour(s),[/center]
plus %adr tour(s) pour chaque %cld niveau(x) du lanceur.""[/center]
[/end]"
